ds,y
2024-12-18,608.15
2024-12-19,612.11
2024-12-20,610.85
2024-12-21,609.25
2024-12-22,612.79
2024-12-23,616.25
2024-12-24,617.63
2024-12-25,616.87
2024-12-26,615.2
2024-12-27,614.05
2024-12-28,611.12
2024-12-29,615.67
2024-12-30,619.34
2024-12-31,620.64
2025-01-01,623.64
2025-01-02,621.15
2025-01-03,622.12
2025-01-04,623.46
2025-01-05,629.27
2025-01-06,633.86
2025-01-07,636.12
2025-01-08,636.17
2025-01-09,638.8
2025-01-10,640.87
2025-01-11,642.06
2025-01-12,636.67
2025-01-13,641.43
2025-01-14,645.13
2025-01-15,653.11
2025-01-16,651.25
2025-01-17,647.56
2025-01-18,648.95
2025-01-19,651.21
2025-01-20,656.23
2025-01-21,659.13
2025-01-22,659.7
2025-01-23,655.95
2025-01-24,658.67
2025-01-25,661.65
2025-01-26,661.21
2025-01-27,659.28
2025-01-28,659.51
2025-01-29,663.67
2025-01-30,661.51
2025-01-31,665.32
2025-02-01,668.21
2025-02-02,675.16
2025-02-03,680.97
2025-02-04,679.35
2025-02-05,677.64
2025-02-06,680.65
2025-02-07,683.49
2025-02-08,684.08
2025-02-09,678.7
2025-02-10,677.09
2025-02-11,682.56
2025-02-12,684.19
2025-02-13,677.74
2025-02-14,672.14
2025-02-15,672.53
2025-02-16,675.36
2025-02-17,676.55
2025-02-18,674.47
2025-02-19,671.83
2025-02-20,672.32
2025-02-21,671.64
2025-02-22,670.64
2025-02-23,672.48
2025-02-24,676.42
2025-02-25,673.31
2025-02-26,679.53
2025-02-27,679.81
2025-02-28,681.03
2025-03-01,680.85
2025-03-02,677.62
2025-03-03,677.82
2025-03-04,683.68
2025-03-05,684.24
2025-03-06,683.12
2025-03-07,683.76
2025-03-08,686.41
2025-03-09,685.51
2025-03-10,689.38
2025-03-11,691.16
2025-03-12,692.33
2025-03-13,691.39
2025-03-14,691.31
2025-03-15,691.66
2025-03-16,693.52
2025-03-17,695.64
2025-03-18,697.86
2025-03-19,698.5
2025-03-20,701.44
2025-03-21,699.49
2025-03-22,697.83
2025-03-23,699.78
2025-03-24,698.73
2025-03-25,700.3
2025-03-26,702.57
2025-03-27,705.73
2025-03-28,704.83
2025-03-29,705.79
2025-03-30,707.57
2025-03-31,710.01
2025-04-01,706.99
2025-04-02,711.89
2025-04-03,705.89
2025-04-04,705.34
2025-04-05,703.94
2025-04-06,702.26
2025-04-07,701.1
2025-04-08,700.99
2025-04-09,703.05
2025-04-10,707.59
2025-04-11,699.97
2025-04-12,702.04
2025-04-13,699.95
2025-04-14,698.93
2025-04-15,703.09
2025-04-16,702.0
2025-04-17,702.86
2025-04-18,704.87
2025-04-19,705.27
2025-04-20,708.08
2025-04-21,708.88
2025-04-22,707.91
2025-04-23,711.41
2025-04-24,711.98
2025-04-25,710.83
2025-04-26,709.06
2025-04-27,705.25
2025-04-28,707.69
2025-04-29,711.23
2025-04-30,715.05
2025-05-01,713.89
2025-05-02,716.73
2025-05-03,712.28
2025-05-04,710.01
2025-05-05,707.89
2025-05-06,703.2
2025-05-07,706.79
2025-05-08,706.19
2025-05-09,709.82
2025-05-10,713.52
2025-05-11,718.54
2025-05-12,722.03
2025-05-13,722.61
2025-05-14,716.38
2025-05-15,714.37
2025-05-16,714.16
2025-05-17,717.16
2025-05-18,714.6
2025-05-19,713.22
2025-05-20,715.47
2025-05-21,710.6
2025-05-22,708.69
2025-05-23,709.03
2025-05-24,711.14
2025-05-25,710.53
2025-05-26,713.74
2025-05-27,709.36
2025-05-28,702.44
2025-05-29,703.13
2025-05-30,703.63
2025-05-31,697.02
2025-06-01,693.65
2025-06-02,690.46
2025-06-03,686.05
2025-06-04,688.85
2025-06-05,681.4
2025-06-06,682.51
2025-06-07,685.51
2025-06-08,683.78
2025-06-09,684.65
2025-06-10,679.99
2025-06-11,680.7
2025-06-12,676.42
2025-06-13,679.72
2025-06-14,681.07
2025-06-15,679.28
2025-06-16,673.68
2025-06-17,675.27
2025-06-18,672.36
2025-06-19,671.89
2025-06-20,669.8
2025-06-21,669.53
2025-06-22,666.79
2025-06-23,659.28
2025-06-24,657.81
2025-06-25,660.21
2025-06-26,660.07
2025-06-27,656.55
2025-06-28,652.19
2025-06-29,649.48
2025-06-30,650.05
2025-07-01,644.04
2025-07-02,647.5
2025-07-03,644.13
2025-07-04,641.73
2025-07-05,645.42
2025-07-06,642.85
2025-07-07,640.42
2025-07-08,635.31
2025-07-09,630.41
2025-07-10,634.7
2025-07-11,634.92
2025-07-12,635.41
2025-07-13,633.89
2025-07-14,623.3
2025-07-15,628.88
2025-07-16,622.37
2025-07-17,620.5
2025-07-18,617.08
2025-07-19,617.78
2025-07-20,613.95
2025-07-21,610.79
2025-07-22,609.15
2025-07-23,610.5
2025-07-24,608.26
2025-07-25,605.46
2025-07-26,598.88
2025-07-27,592.38
2025-07-28,586.76
2025-07-29,584.13
2025-07-30,584.71
2025-07-31,580.73
2025-08-01,582.52
2025-08-02,584.91
2025-08-03,583.05
2025-08-04,585.18
2025-08-05,582.29
2025-08-06,574.24
2025-08-07,577.27
2025-08-08,573.64
2025-08-09,577.04
2025-08-10,573.2
2025-08-11,565.33
2025-08-12,564.82
2025-08-13,558.09
2025-08-14,559.24
2025-08-15,554.26
2025-08-16,552.41
2025-08-17,555.69
2025-08-18,552.59
2025-08-19,554.08
2025-08-20,556.02
2025-08-21,552.91
2025-08-22,552.26
2025-08-23,554.69
2025-08-24,553.64
2025-08-25,555.88
2025-08-26,559.05
2025-08-27,561.18
2025-08-28,562.99
2025-08-29,565.7
2025-08-30,562.75
2025-08-31,562.3
2025-09-01,558.78
2025-09-02,557.1
2025-09-03,555.12
2025-09-04,556.67
2025-09-05,555.03
2025-09-06,557.19
2025-09-07,548.41
2025-09-08,552.83
2025-09-09,550.45
2025-09-10,543.76
2025-09-11,545.07
2025-09-12,546.98
2025-09-13,548.27
2025-09-14,553.69
2025-09-15,552.78
2025-09-16,552.08
2025-09-17,552.02
2025-09-18,548.43
2025-09-19,545.12
2025-09-20,548.5
2025-09-21,549.3
2025-09-22,547.21
2025-09-23,547.38
2025-09-24,550.22
2025-09-25,548.35
2025-09-26,547.87
2025-09-27,550.36
2025-09-28,553.39
2025-09-29,545.92
2025-09-30,542.52
2025-10-01,545.88
2025-10-02,542.75
2025-10-03,542.72
2025-10-04,547.78
2025-10-05,549.47
2025-10-06,550.28
2025-10-07,551.1
2025-10-08,551.19
2025-10-09,552.16
2025-10-10,555.89
2025-10-11,552.01
2025-10-12,551.82
2025-10-13,552.69
2025-10-14,554.41
2025-10-15,555.21
2025-10-16,554.09
2025-10-17,559.04
2025-10-18,561.97
2025-10-19,563.0
2025-10-20,564.62
2025-10-21,570.85
2025-10-22,571.9
2025-10-23,573.7
2025-10-24,571.33
2025-10-25,574.09
2025-10-26,574.65
2025-10-27,571.59
2025-10-28,579.19
2025-10-29,579.27
2025-10-30,582.35
2025-10-31,580.33
2025-11-01,586.18
2025-11-02,588.89
2025-11-03,585.87
2025-11-04,584.49
2025-11-05,580.52
2025-11-06,579.71
2025-11-07,587.15
2025-11-08,580.6
2025-11-09,574.79
2025-11-10,572.84
2025-11-11,572.54
2025-11-12,573.5
2025-11-13,570.49
2025-11-14,573.37
2025-11-15,574.09
2025-11-16,570.65
2025-11-17,572.91
2025-11-18,574.43
2025-11-19,575.12
2025-11-20,571.32
2025-11-21,572.53
2025-11-22,570.58
2025-11-23,567.56
2025-11-24,568.21
2025-11-25,568.12
2025-11-26,572.02
2025-11-27,572.6
2025-11-28,582.73
2025-11-29,591.82
2025-11-30,590.21
2025-12-01,587.96
2025-12-02,591.11
2025-12-03,591.08
2025-12-04,594.09
2025-12-05,590.8
2025-12-06,594.06
2025-12-07,597.02
2025-12-08,597.7
2025-12-09,600.61
2025-12-10,598.72
2025-12-11,598.95
2025-12-12,597.9
2025-12-13,601.65
2025-12-14,599.35
2025-12-15,596.31
2025-12-16,595.78
2025-12-17,602.25
2025-12-18,601.79
2025-12-19,602.1
2025-12-20,600.51
2025-12-21,604.42
2025-12-22,604.0
2025-12-23,602.46
2025-12-24,605.1
2025-12-25,605.31
2025-12-26,603.95
2025-12-27,605.95
2025-12-28,608.92
2025-12-29,612.66
2025-12-30,614.27
2025-12-31,618.25
2026-01-01,617.97
2026-01-02,620.48
2026-01-03,618.05
2026-01-04,614.37
2026-01-05,614.32
2026-01-06,617.05
2026-01-07,618.56
2026-01-08,618.05
2026-01-09,613.72
2026-01-10,612.97
2026-01-11,617.85
2026-01-12,621.64
2026-01-13,622.85
2026-01-14,624.71
2026-01-15,624.04
2026-01-16,626.91
2026-01-17,629.29
2026-01-18,626.04
2026-01-19,624.9
2026-01-20,631.52
2026-01-21,633.55
2026-01-22,637.98
2026-01-23,640.16
2026-01-24,638.4
2026-01-25,641.52
2026-01-26,644.53
2026-01-27,648.82
2026-01-28,652.57
2026-01-29,650.7
2026-01-30,653.59
2026-01-31,659.29
2026-02-01,655.87
2026-02-02,657.32
2026-02-03,658.53
2026-02-04,656.49
2026-02-05,656.13
2026-02-06,658.56
2026-02-07,665.34
2026-02-08,666.02
2026-02-09,667.29
2026-02-10,666.78
2026-02-11,661.48
2026-02-12,661.9
2026-02-13,660.25
2026-02-14,664.2
2026-02-15,660.13
2026-02-16,657.77
2026-02-17,660.35
2026-02-18,660.59
2026-02-19,662.22
2026-02-20,664.93
2026-02-21,663.62
2026-02-22,665.5
2026-02-23,665.64
2026-02-24,664.48
2026-02-25,664.6
2026-02-26,669.01
2026-02-27,665.63
2026-02-28,676.38
2026-03-01,681.36
2026-03-02,680.23
2026-03-03,680.36
2026-03-04,679.92
2026-03-05,681.1
2026-03-06,682.06
2026-03-07,686.57
2026-03-08,691.67
2026-03-09,695.48
2026-03-10,695.42
2026-03-11,696.38
2026-03-12,694.75
2026-03-13,693.3
2026-03-14,698.12
2026-03-15,700.26
2026-03-16,697.8
2026-03-17,701.4
2026-03-18,702.22
2026-03-19,706.6
2026-03-20,705.23
2026-03-21,703.97
2026-03-22,705.38
2026-03-23,706.88
2026-03-24,706.31
2026-03-25,701.15
2026-03-26,703.87
2026-03-27,702.52
2026-03-28,710.59
2026-03-29,707.01
2026-03-30,708.5
2026-03-31,708.01
2026-04-01,709.98
2026-04-02,708.49
2026-04-03,711.41
2026-04-04,712.16
2026-04-05,708.2
2026-04-06,705.5
2026-04-07,703.09
2026-04-08,704.23
2026-04-09,705.26
2026-04-10,706.92
2026-04-11,704.31
2026-04-12,702.9
2026-04-13,701.86
2026-04-14,700.61
2026-04-15,700.95
2026-04-16,704.37
2026-04-17,705.05
2026-04-18,709.27
2026-04-19,709.59
2026-04-20,705.04
2026-04-21,706.69
2026-04-22,704.7
2026-04-23,699.35
2026-04-24,701.75
2026-04-25,701.08
2026-04-26,695.02
2026-04-27,690.63
2026-04-28,691.25
2026-04-29,687.71
2026-04-30,689.13
2026-05-01,690.75
2026-05-02,689.48
2026-05-03,690.15
2026-05-04,689.51
2026-05-05,689.37
2026-05-06,696.07
2026-05-07,693.76
2026-05-08,694.54
2026-05-09,696.63
2026-05-10,700.3
2026-05-11,700.2
2026-05-12,701.93
2026-05-13,703.09
2026-05-14,701.59
2026-05-15,701.48
2026-05-16,700.89
2026-05-17,699.39
2026-05-18,698.62
2026-05-19,690.68
2026-05-20,694.3
2026-05-21,692.95
2026-05-22,690.86
2026-05-23,691.35
2026-05-24,688.55
2026-05-25,689.66
2026-05-26,686.64
2026-05-27,689.07
2026-05-28,691.44
2026-05-29,690.31
2026-05-30,688.62
2026-05-31,685.15
2026-06-01,681.73
2026-06-02,681.0
2026-06-03,673.73
2026-06-04,674.41
2026-06-05,676.44
2026-06-06,675.64
2026-06-07,675.19
2026-06-08,673.15
2026-06-09,666.42
2026-06-10,668.46
2026-06-11,664.62
2026-06-12,659.53
2026-06-13,660.48
2026-06-14,657.13
2026-06-15,654.31
2026-06-16,652.94
2026-06-17,651.38
2026-06-18,650.42
2026-06-19,651.29
2026-06-20,651.77
2026-06-21,647.96
2026-06-22,643.94
2026-06-23,639.78
2026-06-24,632.63
2026-06-25,629.69
2026-06-26,624.41
2026-06-27,623.36
2026-06-28,620.8
2026-06-29,622.67
2026-06-30,620.52
2026-07-01,619.3
2026-07-02,616.85
2026-07-03,610.71
2026-07-04,606.65
2026-07-05,602.24
2026-07-06,600.16
2026-07-07,597.96
2026-07-08,599.19
2026-07-09,595.7
2026-07-10,591.79
2026-07-11,591.2
2026-07-12,585.2
2026-07-13,589.63
2026-07-14,592.91
2026-07-15,594.45
2026-07-16,589.6
2026-07-17,589.6
2026-07-18,588.39
2026-07-19,582.41
2026-07-20,583.05
2026-07-21,579.69
2026-07-22,575.96
2026-07-23,573.99
2026-07-24,575.22
2026-07-25,574.88
2026-07-26,576.73
2026-07-27,569.08
2026-07-28,566.3
2026-07-29,564.58
2026-07-30,561.09
2026-07-31,558.5
2026-08-01,553.68
2026-08-02,556.28
2026-08-03,557.17
2026-08-04,557.94
2026-08-05,553.73
2026-08-06,552.36
2026-08-07,550.9
2026-08-08,545.78
2026-08-09,543.94
2026-08-10,540.4
2026-08-11,536.29
2026-08-12,532.57
2026-08-13,529.77
2026-08-14,530.33
2026-08-15,533.25
2026-08-16,533.22
2026-08-17,541.36
2026-08-18,536.45
2026-08-19,532.71
2026-08-20,532.99
2026-08-21,536.23
2026-08-22,530.17
2026-08-23,531.11
2026-08-24,527.54
2026-08-25,525.89
2026-08-26,523.29
2026-08-27,520.95
2026-08-28,517.0
2026-08-29,523.25
2026-08-30,522.74
2026-08-31,520.38
2026-09-01,510.36
