ds,y
2024-12-18,264.62
2024-12-19,264.93
2024-12-20,263.54
2024-12-21,260.03
2024-12-22,257.64
2024-12-23,259.17
2024-12-24,259.26
2024-12-25,259.59
2024-12-26,257.52
2024-12-27,258.05
2024-12-28,258.37
2024-12-29,259.62
2024-12-30,258.22
2024-12-31,260.21
2025-01-01,258.42
2025-01-02,257.09
2025-01-03,257.82
2025-01-04,256.13
2025-01-05,253.34
2025-01-06,253.07
2025-01-07,257.36
2025-01-08,260.35
2025-01-09,267.59
2025-01-10,265.67
2025-01-11,262.82
2025-01-12,264.0
2025-01-13,266.57
2025-01-14,267.91
2025-01-15,269.96
2025-01-16,271.26
2025-01-17,275.47
2025-01-18,276.21
2025-01-19,278.85
2025-01-20,284.41
2025-01-21,283.6
2025-01-22,285.27
2025-01-23,289.27
2025-01-24,285.17
2025-01-25,286.52
2025-01-26,287.98
2025-01-27,285.83
2025-01-28,287.47
2025-01-29,289.03
2025-01-30,290.04
2025-01-31,291.57
2025-02-01,291.11
2025-02-02,291.9
2025-02-03,294.7
2025-02-04,291.9
2025-02-05,293.41
2025-02-06,296.45
2025-02-07,294.59
2025-02-08,300.19
2025-02-09,296.71
2025-02-10,297.29
2025-02-11,293.82
2025-02-12,291.4
2025-02-13,288.13
2025-02-14,289.37
2025-02-15,286.4
2025-02-16,289.46
2025-02-17,287.69
2025-02-18,288.1
2025-02-19,290.13
2025-02-20,288.12
2025-02-21,290.58
2025-02-22,291.28
2025-02-23,291.32
2025-02-24,285.06
2025-02-25,283.58
2025-02-26,282.46
2025-02-27,283.58
2025-02-28,283.11
2025-03-01,282.77
2025-03-02,285.02
2025-03-03,281.58
2025-03-04,282.82
2025-03-05,281.33
2025-03-06,278.95
2025-03-07,275.19
2025-03-08,279.24
2025-03-09,280.49
2025-03-10,282.17
2025-03-11,282.12
2025-03-12,282.99
2025-03-13,287.29
2025-03-14,288.35
2025-03-15,285.97
2025-03-16,285.09
2025-03-17,287.32
2025-03-18,286.97
2025-03-19,287.19
2025-03-20,284.06
2025-03-21,285.74
2025-03-22,285.55
2025-03-23,281.49
2025-03-24,282.95
2025-03-25,284.0
2025-03-26,282.72
2025-03-27,283.74
2025-03-28,285.29
2025-03-29,287.08
2025-03-30,288.46
2025-03-31,288.29
2025-04-01,290.17
2025-04-02,289.63
2025-04-03,291.53
2025-04-04,292.33
2025-04-05,289.0
2025-04-06,288.09
2025-04-07,288.92
2025-04-08,285.76
2025-04-09,287.96
2025-04-10,289.22
2025-04-11,288.95
2025-04-12,289.13
2025-04-13,291.78
2025-04-14,295.46
2025-04-15,292.46
2025-04-16,293.3
2025-04-17,294.31
2025-04-18,292.75
2025-04-19,290.39
2025-04-20,287.82
2025-04-21,289.29
2025-04-22,292.77
2025-04-23,295.64
2025-04-24,297.8
2025-04-25,297.02
2025-04-26,293.24
2025-04-27,298.74
2025-04-28,297.83
2025-04-29,299.11
2025-04-30,297.39
2025-05-01,300.18
2025-05-02,299.94
2025-05-03,298.66
2025-05-04,300.41
2025-05-05,299.76
2025-05-06,301.72
2025-05-07,301.84
2025-05-08,301.45
2025-05-09,302.69
2025-05-10,302.77
2025-05-11,299.59
2025-05-12,296.9
2025-05-13,294.78
2025-05-14,292.18
2025-05-15,297.07
2025-05-16,296.34
2025-05-17,296.22
2025-05-18,294.94
2025-05-19,292.53
2025-05-20,292.06
2025-05-21,291.94
2025-05-22,293.31
2025-05-23,291.91
2025-05-24,291.75
2025-05-25,289.6
2025-05-26,287.97
2025-05-27,287.33
2025-05-28,289.67
2025-05-29,292.38
2025-05-30,291.39
2025-05-31,286.56
2025-06-01,283.43
2025-06-02,282.92
2025-06-03,284.24
2025-06-04,281.04
2025-06-05,283.14
2025-06-06,283.74
2025-06-07,282.38
2025-06-08,283.73
2025-06-09,283.2
2025-06-10,280.95
2025-06-11,279.97
2025-06-12,278.08
2025-06-13,278.32
2025-06-14,273.93
2025-06-15,280.34
2025-06-16,277.62
2025-06-17,280.27
2025-06-18,277.22
2025-06-19,277.04
2025-06-20,272.29
2025-06-21,270.14
2025-06-22,269.48
2025-06-23,269.94
2025-06-24,267.67
2025-06-25,269.17
2025-06-26,269.24
2025-06-27,269.11
2025-06-28,270.58
2025-06-29,267.71
2025-06-30,268.26
2025-07-01,269.79
2025-07-02,271.97
2025-07-03,275.63
2025-07-04,273.62
2025-07-05,270.52
2025-07-06,269.54
2025-07-07,263.38
2025-07-08,266.03
2025-07-09,263.16
2025-07-10,265.86
2025-07-11,263.61
2025-07-12,261.26
2025-07-13,261.72
2025-07-14,259.15
2025-07-15,258.13
2025-07-16,256.08
2025-07-17,248.5
2025-07-18,246.55
2025-07-19,243.51
2025-07-20,243.51
2025-07-21,242.26
2025-07-22,237.34
2025-07-23,232.44
2025-07-24,230.44
2025-07-25,229.22
2025-07-26,230.75
2025-07-27,233.53
2025-07-28,231.98
2025-07-29,231.1
2025-07-30,230.49
2025-07-31,230.55
2025-08-01,230.05
2025-08-02,234.63
2025-08-03,239.8
2025-08-04,236.06
2025-08-05,236.56
2025-08-06,235.71
2025-08-07,233.56
2025-08-08,231.2
2025-08-09,232.08
2025-08-10,235.35
2025-08-11,232.87
2025-08-12,230.26
2025-08-13,230.87
2025-08-14,229.83
2025-08-15,229.9
2025-08-16,231.49
2025-08-17,236.11
2025-08-18,230.53
2025-08-19,230.9
2025-08-20,228.49
2025-08-21,226.78
2025-08-22,226.45
2025-08-23,229.33
2025-08-24,225.34
2025-08-25,226.2
2025-08-26,228.54
2025-08-27,227.95
2025-08-28,232.12
2025-08-29,229.2
2025-08-30,228.63
2025-08-31,225.81
2025-09-01,220.72
2025-09-02,219.55
2025-09-03,220.64
2025-09-04,218.46
2025-09-05,214.5
2025-09-06,209.49
2025-09-07,207.87
2025-09-08,208.81
2025-09-09,208.07
2025-09-10,205.73
2025-09-11,204.82
2025-09-12,198.78
2025-09-13,199.12
2025-09-14,204.24
2025-09-15,203.24
2025-09-16,205.43
2025-09-17,208.68
2025-09-18,210.38
2025-09-19,206.23
2025-09-20,202.08
2025-09-21,201.85
2025-09-22,199.31
2025-09-23,198.34
2025-09-24,200.98
2025-09-25,199.83
2025-09-26,204.05
2025-09-27,202.01
2025-09-28,202.96
2025-09-29,203.15
2025-09-30,196.8
2025-10-01,200.02
2025-10-02,195.52
2025-10-03,199.22
2025-10-04,204.71
2025-10-05,202.94
2025-10-06,200.52
2025-10-07,201.46
2025-10-08,206.47
2025-10-09,203.69
2025-10-10,207.6
2025-10-11,204.16
2025-10-12,203.19
2025-10-13,201.29
2025-10-14,204.04
2025-10-15,205.24
2025-10-16,207.08
2025-10-17,204.49
2025-10-18,202.92
2025-10-19,201.01
2025-10-20,203.12
2025-10-21,203.14
2025-10-22,204.0
2025-10-23,208.67
2025-10-24,206.75
2025-10-25,207.61
2025-10-26,209.02
2025-10-27,208.36
2025-10-28,206.42
2025-10-29,206.52
2025-10-30,207.11
2025-10-31,204.91
2025-11-01,208.81
2025-11-02,206.31
2025-11-03,205.37
2025-11-04,202.56
2025-11-05,203.67
2025-11-06,205.03
2025-11-07,204.02
2025-11-08,204.02
2025-11-09,204.31
2025-11-10,205.98
2025-11-11,207.23
2025-11-12,208.1
2025-11-13,207.89
2025-11-14,209.74
2025-11-15,210.4
2025-11-16,212.44
2025-11-17,215.45
2025-11-18,214.18
2025-11-19,215.81
2025-11-20,217.07
2025-11-21,216.47
2025-11-22,218.26
2025-11-23,221.42
2025-11-24,222.58
2025-11-25,221.19
2025-11-26,223.26
2025-11-27,225.06
2025-11-28,226.56
2025-11-29,229.52
2025-11-30,231.6
2025-12-01,232.93
2025-12-02,232.7
2025-12-03,230.38
2025-12-04,229.18
2025-12-05,225.35
2025-12-06,230.89
2025-12-07,232.95
2025-12-08,232.75
2025-12-09,234.62
2025-12-10,235.38
2025-12-11,232.09
2025-12-12,228.14
2025-12-13,224.27
2025-12-14,223.46
2025-12-15,226.23
2025-12-16,226.22
2025-12-17,228.81
2025-12-18,231.05
2025-12-19,229.1
2025-12-20,227.41
2025-12-21,228.62
2025-12-22,230.51
2025-12-23,227.99
2025-12-24,226.18
2025-12-25,228.55
2025-12-26,229.9
2025-12-27,231.68
2025-12-28,233.6
2025-12-29,237.58
2025-12-30,239.98
2025-12-31,238.79
2026-01-01,239.46
2026-01-02,241.84
2026-01-03,243.88
2026-01-04,245.65
2026-01-05,244.14
2026-01-06,245.8
2026-01-07,249.27
2026-01-08,248.44
2026-01-09,251.93
2026-01-10,250.33
2026-01-11,251.93
2026-01-12,250.62
2026-01-13,250.84
2026-01-14,252.27
2026-01-15,251.86
2026-01-16,251.64
2026-01-17,251.64
2026-01-18,251.5
2026-01-19,250.94
2026-01-20,251.17
2026-01-21,252.03
2026-01-22,253.79
2026-01-23,255.01
2026-01-24,256.14
2026-01-25,258.26
2026-01-26,256.3
2026-01-27,261.79
2026-01-28,260.91
2026-01-29,261.7
2026-01-30,259.2
2026-01-31,262.61
2026-02-01,264.86
2026-02-02,260.93
2026-02-03,261.12
2026-02-04,261.21
2026-02-05,262.36
2026-02-06,263.08
2026-02-07,260.77
2026-02-08,260.51
2026-02-09,256.84
2026-02-10,257.4
2026-02-11,263.16
2026-02-12,261.17
2026-02-13,259.87
2026-02-14,260.98
2026-02-15,258.46
2026-02-16,257.3
2026-02-17,257.13
2026-02-18,257.35
2026-02-19,260.6
2026-02-20,265.39
2026-02-21,265.76
2026-02-22,260.23
2026-02-23,255.09
2026-02-24,258.56
2026-02-25,255.08
2026-02-26,257.72
2026-02-27,259.4
2026-02-28,265.14
2026-03-01,261.08
2026-03-02,259.62
2026-03-03,260.61
2026-03-04,261.88
2026-03-05,259.67
2026-03-06,260.24
2026-03-07,255.09
2026-03-08,253.43
2026-03-09,255.65
2026-03-10,257.69
2026-03-11,255.16
2026-03-12,254.34
2026-03-13,257.77
2026-03-14,252.14
2026-03-15,250.69
2026-03-16,248.9
2026-03-17,249.85
2026-03-18,252.29
2026-03-19,250.77
2026-03-20,253.99
2026-03-21,254.48
2026-03-22,256.49
2026-03-23,257.41
2026-03-24,259.14
2026-03-25,264.07
2026-03-26,261.31
2026-03-27,260.3
2026-03-28,258.42
2026-03-29,257.04
2026-03-30,258.69
2026-03-31,258.16
2026-04-01,259.28
2026-04-02,263.04
2026-04-03,262.92
2026-04-04,260.59
2026-04-05,263.25
2026-04-06,265.02
2026-04-07,265.71
2026-04-08,262.44
2026-04-09,256.17
2026-04-10,254.49
2026-04-11,252.73
2026-04-12,258.48
2026-04-13,262.12
2026-04-14,260.07
2026-04-15,263.9
2026-04-16,262.56
2026-04-17,264.59
2026-04-18,264.04
2026-04-19,263.21
2026-04-20,265.72
2026-04-21,268.64
2026-04-22,271.78
2026-04-23,271.74
2026-04-24,268.98
2026-04-25,270.9
2026-04-26,266.83
2026-04-27,261.07
2026-04-28,258.96
2026-04-29,262.45
2026-04-30,264.08
2026-05-01,263.72
2026-05-02,265.92
2026-05-03,266.38
2026-05-04,264.87
2026-05-05,263.84
2026-05-06,263.08
2026-05-07,263.59
2026-05-08,262.24
2026-05-09,256.85
2026-05-10,258.22
2026-05-11,260.48
2026-05-12,260.32
2026-05-13,263.22
2026-05-14,265.81
2026-05-15,261.66
2026-05-16,264.81
2026-05-17,262.42
2026-05-18,260.76
2026-05-19,260.67
2026-05-20,257.63
2026-05-21,255.54
2026-05-22,251.31
2026-05-23,249.95
2026-05-24,251.13
2026-05-25,250.98
2026-05-26,248.58
2026-05-27,243.48
2026-05-28,245.54
2026-05-29,243.65
2026-05-30,241.98
2026-05-31,246.43
2026-06-01,250.11
2026-06-02,249.78
2026-06-03,248.62
2026-06-04,251.18
2026-06-05,244.69
2026-06-06,244.06
2026-06-07,243.26
2026-06-08,242.6
2026-06-09,241.0
2026-06-10,234.49
2026-06-11,233.31
2026-06-12,233.73
2026-06-13,234.49
2026-06-14,233.43
2026-06-15,232.97
2026-06-16,229.92
2026-06-17,231.12
2026-06-18,228.95
2026-06-19,229.7
2026-06-20,231.44
2026-06-21,233.19
2026-06-22,231.45
2026-06-23,231.13
2026-06-24,232.66
2026-06-25,228.97
2026-06-26,228.64
2026-06-27,230.35
2026-06-28,235.03
2026-06-29,233.58
2026-06-30,230.71
2026-07-01,228.92
2026-07-02,234.71
2026-07-03,230.3
2026-07-04,227.4
2026-07-05,229.68
2026-07-06,229.27
2026-07-07,230.7
2026-07-08,232.31
2026-07-09,229.93
2026-07-10,234.6
2026-07-11,231.57
2026-07-12,232.6
2026-07-13,234.21
2026-07-14,234.81
2026-07-15,235.81
2026-07-16,237.91
2026-07-17,237.02
2026-07-18,238.86
2026-07-19,241.14
2026-07-20,240.78
2026-07-21,230.12
2026-07-22,225.82
2026-07-23,224.76
2026-07-24,225.88
2026-07-25,223.59
2026-07-26,226.05
2026-07-27,223.69
2026-07-28,227.38
2026-07-29,225.95
2026-07-30,230.56
2026-07-31,233.28
2026-08-01,233.97
2026-08-02,234.78
2026-08-03,232.33
2026-08-04,228.18
2026-08-05,224.35
2026-08-06,222.9
2026-08-07,223.34
2026-08-08,220.43
2026-08-09,215.5
2026-08-10,210.17
2026-08-11,213.17
2026-08-12,214.28
2026-08-13,213.82
2026-08-14,213.4
2026-08-15,213.31
2026-08-16,214.84
2026-08-17,210.22
2026-08-18,212.17
2026-08-19,213.85
2026-08-20,214.21
2026-08-21,216.99
2026-08-22,218.15
2026-08-23,219.15
2026-08-24,220.59
2026-08-25,222.23
2026-08-26,223.66
2026-08-27,219.95
2026-08-28,217.44
2026-08-29,215.08
2026-08-30,215.26
2026-08-31,215.94
2026-09-01,214.51
